zpid,id,lotId,imgSrc,hasImage,statusType,statusText,detailUrl,latLong,units,variableData,badgeInfo,buildingName,isBuilding,address,addressStreet,addressState,addressCity,addressZipcode,providerListingId,canSaveBuilding,has3DModel,isFeaturedListing,isSaved,list,relaxed,countryCurrency,price,unformattedPrice,isUndisclosedAddress,beds,baths,area,isZillowOwned,hdpData,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,zestimate,shouldShowZestimateAsPrice,hasVideo,isHomeRec,hasAdditionalAttributions,availabilityDate,date_parsed,streetViewMetadataURL,streetViewURL
32.86502--117.232925,32.86502--117.232925,1001482565.0,https://photos.zillowstatic.com/fp/f65a9fa5785841f99078026d05f9079c-p_e.jpg,True,FOR_RENT,Village Square,/b/village-square-la-jolla-ca-5XjSbh/,"{'latitude': 32.86502, 'longitude': -117.232925}","[{'price': '$2,425+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': None}",,Village Square,True,"8683 Via Mallorca, La Jolla, CA",8683 Via Mallorca # 26,CA,La Jolla,92037.0,3bzs376h3c6vn,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,2022-02-04,,
16848422,16848422,,https://photos.zillowstatic.com/fp/f7b86d4f3502270b2ea2d1eea2ce104d-p_e.jpg,True,FOR_RENT,House for rent,https://www.zillow.com/homedetails/1259-Olivet-St-La-Jolla-CA-92037/16848422_zpid/,"{'latitude': 32.843475, 'longitude': -117.26853}",,"{'type': 'TIME_ON_INFO', 'text': '3 days ago', 'data': {'isFresh': False}}",,,,"1259 Olivet St, La Jolla, CA 92037",1259 Olivet St,CA,La Jolla,92037.0,1b1wrnd6bn0nd,,False,False,False,True,False,$,"$12,985/mo",12985.0,False,4.0,4.0,3367.0,False,"{'homeInfo': {'zpid': 16848422, 'streetAddress': '1259 Olivet St', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.843475, 'longitude': -117.26853, 'price': 12985.0, 'bathrooms': 4.0, 'bedrooms': 4.0, 'livingArea': 3367.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 3827800, 'rentZestimate': 11822, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 12985.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1577767.0, 'lotAreaValue': 5606.0, 'lotAreaUnit': 'sqft'}}",False,False,ForRent,For Rent,3827800.0,False,False,False,False,2022-02-15 00:00:00,2022-02-04,,
16841517,16841517,,https://photos.zillowstatic.com/fp/f0225aea759cbbdad2ed730e066f2744-p_e.jpg,True,FOR_RENT,Townhouse for rent,https://www.zillow.com/homedetails/3148-Via-Alicante-E-La-Jolla-CA-92037/16841517_zpid/,"{'latitude': 32.86123, 'longitude': -117.23381}",,"{'type': 'TIME_ON_INFO', 'text': '3 days ago', 'data': {'isFresh': False}}",,,,"3148 Via Alicante E, La Jolla, CA 92037",3148 Via Alicante E,CA,La Jolla,92037.0,2hsmtrhrxthsf,,False,True,False,True,False,$,"$3,000/mo",3000.0,False,2.0,2.0,971.0,False,"{'homeInfo': {'zpid': 16841517, 'streetAddress': '3148 Via Alicante E', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.86123, 'longitude': -117.23381, 'price': 3000.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 971.0, 'homeType': 'TOWNHOUSE', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 731100, 'rentZestimate': 2962, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 530740.0, 'lotAreaValue': 3.214302112029385, 'lotAreaUnit': 'acres'}}",False,False,ForRent,For Rent,731100.0,False,False,False,False,2022-02-01 00:00:00,2022-02-04,,
16838669,16838669,,https://photos.zillowstatic.com/fp/44c27097f8771f2c8cb9485c9139c58f-p_e.jpg,True,FOR_RENT,House for rent,https://www.zillow.com/homedetails/8330-Prestwick-Dr-La-Jolla-CA-92037/16838669_zpid/,"{'latitude': 32.857777, 'longitude': -117.24791}",,"{'type': 'TIME_ON_INFO', 'text': '3 days ago', 'data': {'isFresh': False}}",,,,"8330 Prestwick Dr, La Jolla, CA 92037",8330 Prestwick Dr,CA,La Jolla,92037.0,3tpqp1au9u50g,,False,False,False,True,False,$,"$12,900/mo",12900.0,False,4.0,3.0,2276.0,False,"{'homeInfo': {'zpid': 16838669, 'streetAddress': '8330 Prestwick Dr', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.857777, 'longitude': -117.24791, 'price': 12900.0, 'datePriceChanged': 1643961600000, 'bathrooms': 3.0, 'bedrooms': 4.0, 'livingArea': 2276.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 7166100, 'rentZestimate': 23549, 'listing_sub_type': {}, 'priceReduction': '$3,100 (Feb 4)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 12900.0, 'priceChange': -3100, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 4142630.0, 'lotAreaValue': 0.5799816345270891, 'lotAreaUnit': 'acres'}}",False,False,ForRent,For Rent,7166100.0,False,False,False,False,2022-02-01 00:00:00,2022-02-04,,
16847649,16847649,,https://photos.zillowstatic.com/fp/af7b882ea70af53320217fbd497d1524-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/909-Coast-Blvd-UNIT-20-La-Jolla-CA-92037/16847649_zpid/,"{'latitude': 32.847584, 'longitude': -117.27665}",,"{'type': 'TIME_ON_INFO', 'text': None, 'data': {'isFresh': False}}",,,,"909 Coast Blvd UNIT 20, La Jolla, CA 92037",909 Coast Blvd UNIT 20,CA,La Jolla,92037.0,14rc7g7fvznyv,,False,False,False,True,False,$,"$13,020/mo",13020.0,False,2.0,2.0,1270.0,False,"{'homeInfo': {'zpid': 16847649, 'streetAddress': '909 Coast Blvd UNIT 20', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.847584, 'longitude': -117.27665, 'price': 13020.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 1270.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 4094, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 13020.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 549877.0, 'unit': 'Unit 20', 'lotAreaValue': 0.6346648301193756, 'lotAreaUnit': 'acres'}}",False,False,ForRent,For Rent,,False,False,False,False,2022-02-01 00:00:00,2022-02-04,,
2066638763,2066638763,,https://photos.zillowstatic.com/fp/e91b281d82daffdf6a39f4b07a70e376-p_e.jpg,True,FOR_RENT,House for rent,https://www.zillow.com/homedetails/714-1-2-Genter-St-La-Jolla-CA-92037/2066638763_zpid/,"{'latitude': 32.83692, 'longitude': -117.27529}",,"{'type': 'TIME_ON_INFO', 'text': None, 'data': {'isFresh': False}}",,,,"714 1/2 Genter St, La Jolla, CA 92037",714 1/2 Genter St,CA,La Jolla,92037.0,2u50qpqewyk7j,,False,False,False,True,False,$,"$5,000/mo",5000.0,False,3.0,2.0,1020.0,False,"{'homeInfo': {'zpid': 2066638763, 'streetAddress': '714 1/2 Genter St', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.83692, 'longitude': -117.27529, 'price': 5000.0, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 1020.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 5000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA'}}",False,False,ForRent,For Rent,,False,False,False,False,2022-02-01 00:00:00,2022-02-04,,
2092976608,2092976608,,https://photos.zillowstatic.com/fp/31bc48633a63f3f9eb16163fa1b8fb4a-p_e.jpg,True,FOR_RENT,Condo for rent,https://www.zillow.com/homedetails/1113-Pearl-St-8-La-Jolla-CA-92037/2092976608_zpid/,"{'latitude': 32.840675, 'longitude': -117.27113}",,"{'type': 'TIME_ON_INFO', 'text': None, 'data': {'isFresh': False}}",,,,"1113 Pearl St #8, La Jolla, CA 92037",1113 Pearl St #8,CA,La Jolla,92037.0,5b18hahvzgkqj,,False,False,False,True,False,$,"$5,900/mo",5900.0,False,2.0,2.0,1241.0,False,"{'homeInfo': {'zpid': 2092976608, 'streetAddress': '1113 Pearl St #8', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.840675, 'longitude': -117.27113, 'price': 5900.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 1241.0, 'homeType': 'CONDO', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 4981, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 5900.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 8'}}",False,False,ForRent,For Rent,,False,False,False,False,2022-02-01 00:00:00,2022-02-04,,
16838890,16838890,,https://photos.zillowstatic.com/fp/36c79bcbd4d19d4a7c9988bb0dee4b87-p_e.jpg,True,FOR_RENT,House for rent,https://www.zillow.com/homedetails/8153-Camino-Del-Oro-La-Jolla-CA-92037/16838890_zpid/,"{'latitude': 32.855026, 'longitude': -117.25714}",,"{'type': 'TIME_ON_INFO', 'text': None, 'data': {'isFresh': False}}",,,,"8153 Camino Del Oro, La Jolla, CA 92037",8153 Camino Del Oro,CA,La Jolla,92037.0,5bj366sv2mq0d,,False,False,False,True,False,$,"$5,000/mo",5000.0,False,2.0,2.0,945.0,False,"{'homeInfo': {'zpid': 16838890, 'streetAddress': '8153 Camino Del Oro', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.855026, 'longitude': -117.25714, 'price': 5000.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 945.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 1167800, 'rentZestimate': 2961, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 5000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 611111.0, 'lotAreaValue': 6.0, 'lotAreaUnit': 'acres'}}",False,False,ForRent,For Rent,1167800.0,False,False,False,False,2022-02-01 00:00:00,2022-02-04,,
32.868713--117.23702,32.868713--117.23702,1001922292.0,https://photos.zillowstatic.com/fp/7ba5e96871f7fa27d82a861e8e71022e-p_e.jpg,True,FOR_RENT,For Rent,/b/3109-evening-way-la-jolla-ca-5XpCkj/,"{'latitude': 32.868713, 'longitude': -117.23702}","[{'price': '$2,950+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': None}",,,True,"La Jolla, CA", ,CA,La Jolla,92037.0,3fh4znke1zqm6,True,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,2022-02-04,,
16841377,16841377,,https://photos.zillowstatic.com/fp/0e3e19cee1b524ace24008be986a4bec-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/8604-Via-Mallorca-APT-D-La-Jolla-CA-92037/16841377_zpid/,"{'latitude': 32.863358, 'longitude': -117.23383}",,"{'type': 'TIME_ON_INFO', 'text': None, 'data': {'isFresh': False}}",,,,"8604 Via Mallorca APT D, La Jolla, CA 92037",8604 Via Mallorca APT D,CA,La Jolla,92037.0,4mcfs73eggsmb,,False,False,False,True,False,$,"$2,400/mo",2400.0,False,1.0,1.0,691.0,False,"{'homeInfo': {'zpid': 16841377, 'streetAddress': '8604 Via Mallorca APT D', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.863358, 'longitude': -117.23383, 'price': 2400.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 691.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2250, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2400.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 305770.0, 'unit': 'Apt D', 'lotAreaValue': 2.060514233241506, 'lotAreaUnit': 'acres'}}",False,False,ForRent,For Rent,,False,False,False,False,2022-02-01 00:00:00,2022-02-04,,
17204089,17204089,,https://photos.zillowstatic.com/fp/d1c9de2c09b6089d1e0a1fd0cd890a03-p_e.jpg,True,FOR_RENT,Townhouse for rent,https://www.zillow.com/homedetails/9773-Keeneland-Row-La-Jolla-CA-92037/17204089_zpid/,"{'latitude': 32.8825, 'longitude': -117.244225}",,"{'type': 'VIDEO_WALKTHROUGH', 'text': 'Video Walkthrough'}",,,,"9773 Keeneland Row, La Jolla, CA 92037",9773 Keeneland Row,CA,La Jolla,92037.0,41hh71nmv6k17,,False,False,False,True,False,$,"$6,200/mo",6200.0,False,2.0,3.0,2174.0,False,"{'homeInfo': {'zpid': 17204089, 'streetAddress': '9773 Keeneland Row', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.8825, 'longitude': -117.244225, 'price': 6200.0, 'bathrooms': 3.0, 'bedrooms': 2.0, 'livingArea': 2174.0, 'homeType': 'TOWNHOUSE', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 1192600, 'rentZestimate': 5142, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 6200.0, 'videoCount': 1, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 920000.0, 'lotAreaValue': 0.5916896235078053, 'lotAreaUnit': 'acres'}}",False,False,ForRent,For Rent,1192600.0,False,True,False,False,2022-03-15 00:00:00,2022-02-04,,
2066664290,2066664290,,https://photos.zillowstatic.com/fp/02a338eda1741e93f0f9cc2cb496ee09-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/521-Arenas-St-UNIT-B-La-Jolla-CA-92037/2066664290_zpid/,"{'latitude': 32.83495, 'longitude': -117.27707}",,"{'type': 'TIME_ON_INFO', 'text': '7 days ago', 'data': {'isFresh': False}}",,,,"521 Arenas St UNIT B, La Jolla, CA 92037",521 Arenas St UNIT B,CA,La Jolla,92037.0,45jpmys919efh,,False,True,False,True,False,$,"$6,800/mo",6800.0,False,3.0,2.0,,False,"{'homeInfo': {'zpid': 2066664290, 'streetAddress': '521 Arenas St UNIT B', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.83495, 'longitude': -117.27707, 'price': 6800.0, 'datePriceChanged': 1643702400000, 'bathrooms': 2.0, 'bedrooms': 3.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'priceReduction': '$200 (Feb 1)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 6800.0, 'priceChange': -200, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Unit B'}}",False,False,ForRent,For Rent,,False,False,False,False,2022-01-28 00:00:00,2022-02-04,,
16841662,16841662,,https://photos.zillowstatic.com/fp/613be6330b26055ab03439b52938f4e3-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/8503-Villa-La-Jolla-Dr-APT-C-La-Jolla-CA-92037/16841662_zpid/,"{'latitude': 32.86399, 'longitude': -117.23512}",,"{'type': 'TIME_ON_INFO', 'text': '9 days ago', 'data': {'isFresh': False}}",,,,"8503 Villa La Jolla Dr APT C, La Jolla, CA 92037",8503 Villa La Jolla Dr APT C,CA,La Jolla,92037.0,276j180y9b7x8,,False,True,False,True,False,$,"$3,000/mo",3000.0,False,2.0,2.0,978.0,False,"{'homeInfo': {'zpid': 16841662, 'streetAddress': '8503 Villa La Jolla Dr APT C', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.86399, 'longitude': -117.23512, 'price': 3000.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 978.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2995, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 527694.0, 'unit': 'Apt C', 'lotAreaValue': 2.5738292011019284, 'lotAreaUnit': 'acres'}}",False,False,ForRent,For Rent,,False,False,False,False,2022-02-15 00:00:00,2022-02-04,,
16836263,16836263,,https://photos.zillowstatic.com/fp/3279182f8e0b4d28e653fba5fb60c80c-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/8633-Via-Mallorca-UNIT-B-La-Jolla-CA-92037/16836263_zpid/,"{'latitude': 32.862244, 'longitude': -117.23079}",,"{'type': 'TIME_ON_INFO', 'text': '10 days ago', 'data': {'isFresh': False}}",,,,"8633 Via Mallorca UNIT B, La Jolla, CA 92037",8633 Via Mallorca UNIT B,CA,La Jolla,92037.0,27jvn6hxv239p,,False,False,False,True,False,$,"$3,700/mo",3700.0,False,2.0,2.0,1231.0,False,"{'homeInfo': {'zpid': 16836263, 'streetAddress': '8633 Via Mallorca UNIT B', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.862244, 'longitude': -117.23079, 'price': 3700.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 1231.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 3300, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3700.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 368480.0, 'unit': 'Unit B', 'lotAreaValue': 1.0490128558310376, 'lotAreaUnit': 'acres'}}",False,False,ForRent,For Rent,,False,False,False,False,2022-01-22 00:00:00,2022-02-04,,
2067102682,2067102682,,https://photos.zillowstatic.com/fp/5d42d55e0a86b39fa51412708f054d6f-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/1020-Coast-Blvd-S-2-La-Jolla-CA-92037/2067102682_zpid/,"{'latitude': 32.84838, 'longitude': -117.27522}",,"{'type': 'TIME_ON_INFO', 'text': None, 'data': {'isFresh': False}}",,,,"1020 Coast Blvd S #2, La Jolla, CA 92037",1020 Coast Blvd S #2,CA,La Jolla,92037.0,2xbxhmv0ehd0c,,False,True,False,True,False,$,"$3,400/mo",3400.0,False,1.0,1.0,,False,"{'homeInfo': {'zpid': 2067102682, 'streetAddress': '1020 Coast Blvd S #2', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.84838, 'longitude': -117.27522, 'price': 3400.0, 'datePriceChanged': 1643702400000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'priceReduction': '$150 (Feb 1)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3400.0, 'priceChange': -150, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 2'}}",False,False,ForRent,For Rent,,False,False,False,False,2022-01-24 00:00:00,2022-02-04,,
52514281,52514281,,https://photos.zillowstatic.com/fp/608e280c331f4c303aa380bce3730525-p_e.jpg,True,FOR_RENT,House for rent,https://www.zillow.com/homedetails/6689-La-Jolla-Scenic-Dr-S-La-Jolla-CA-92037/52514281_zpid/,"{'latitude': 32.836853, 'longitude': -117.248024}",,"{'type': 'TIME_ON_INFO', 'text': '13 days ago', 'data': {'isFresh': False}}",,,,"6689 La Jolla Scenic Dr S, La Jolla, CA 92037",6689 La Jolla Scenic Dr S,CA,La Jolla,92037.0,28ej6weyyrrfs,,False,False,False,True,False,$,"$6,495/mo",6495.0,False,4.0,3.5,2500.0,False,"{'homeInfo': {'zpid': 52514281, 'streetAddress': '6689 La Jolla Scenic Dr S', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.836853, 'longitude': -117.248024, 'price': 6495.0, 'datePriceChanged': 1643443200000, 'bathrooms': 3.5, 'bedrooms': 4.0, 'livingArea': 2500.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 1962700, 'rentZestimate': 7645, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 6495.0, 'priceChange': 200, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1235927.0, 'lotAreaValue': 3300.0, 'lotAreaUnit': 'sqft'}}",False,False,ForRent,For Rent,1962700.0,False,False,False,False,2022-03-01 00:00:00,2022-02-04,,
2093844753,2093844753,,https://photos.zillowstatic.com/fp/ed97adbd0ecfe919509756b24b8a1939-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/733-Kline-St-UNIT-206-La-Jolla-CA-92037/2093844753_zpid/,"{'latitude': 32.842506, 'longitude': -117.27612}",,"{'type': 'TIME_ON_INFO', 'text': '16 days ago', 'data': {'isFresh': False}}",,,,"733 Kline St UNIT 206, La Jolla, CA 92037",733 Kline St UNIT 206,CA,La Jolla,92037.0,2td68qj3t6786,,False,False,False,True,False,$,"$4,950/mo",4950.0,False,2.0,2.0,1165.0,False,"{'homeInfo': {'zpid': 2093844753, 'streetAddress': '733 Kline St UNIT 206', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.842506, 'longitude': -117.27612, 'price': 4950.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 1165.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 4949, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 4950.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Unit 206'}}",False,False,ForRent,For Rent,,False,False,False,False,,2022-02-04,,
16839002,16839002,,https://photos.zillowstatic.com/fp/abe6fd8b2fbdf430413a0e702b257424-p_e.jpg,True,FOR_RENT,House for rent,https://www.zillow.com/homedetails/2886-Torrey-Pines-Rd-La-Jolla-CA-92037/16839002_zpid/,"{'latitude': 32.854782, 'longitude': -117.24613}",,"{'type': 'TIME_ON_INFO', 'text': '16 days ago', 'data': {'isFresh': False}}",,,,"2886 Torrey Pines Rd, La Jolla, CA 92037",2886 Torrey Pines Rd,CA,La Jolla,92037.0,37ujf9cdsyqk6,,False,True,False,True,False,$,"$5,500/mo",5500.0,False,3.0,2.5,2036.0,False,"{'homeInfo': {'zpid': 16839002, 'streetAddress': '2886 Torrey Pines Rd', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.854782, 'longitude': -117.24613, 'price': 5500.0, 'datePriceChanged': 1643270400000, 'bathrooms': 2.5, 'bedrooms': 3.0, 'livingArea': 2036.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 1419100, 'rentZestimate': 5784, 'listing_sub_type': {}, 'priceReduction': '$200 (Jan 27)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 5500.0, 'priceChange': -200, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 560856.0, 'lotAreaValue': 1.569811753902663, 'lotAreaUnit': 'acres'}}",False,False,ForRent,For Rent,1419100.0,False,False,False,False,2022-01-19 00:00:00,2022-02-04,,
